pasos x w correlacion
807 -0.101001 0.995384 0.994236
808 -0.093326 1.000746 0.963811
809 -0.179977 0.988229 1.021707
810 -0.240431 0.987373 0.940863
811 -0.300525 0.983877 1.089026
812 -0.281826 1.005459 0.947089
813 -0.322950 0.987642 1.035010
814 -0.265725 1.016986 1.092289
815 -0.180038 1.019282 0.998663
816 -0.228242 0.990208 0.955637
817 -0.315864 0.976444 1.027046
818 -0.386200 0.975612 0.922032
819 -0.414316 0.988809 0.904288
820 -0.438002 0.989957 0.986669
821 -0.401090 1.015607 1.024356
822 -0.425068 0.990144 1.045438
823 -0.390139 1.014339 0.977313
824 -0.393573 0.998656 1.099204
825 -0.333161 1.022194 1.008272
826 -0.283895 1.015316 0.918829
827 -0.218339 1.016599 0.954019
828 -0.262581 0.989418 0.935037
829 -0.351753 0.972981 0.981535
830 -0.299173 1.017260 1.096520
831 -0.342695 0.986129 1.007957
832 -0.377783 0.987440 0.981330
833 -0.301459 1.026260 0.933171
834 -0.320695 0.994034 1.035341
835 -0.245640 1.021480 1.051116
836 -0.188910 1.012402 1.056241
837 -0.198569 0.998130 1.025498
838 -0.211902 0.997267 1.073900
839 -0.150990 1.011114 0.976935
840 -0.186456 0.994034 1.057789
841 -0.144575 1.006956 0.930592
842 -0.071999 1.007890 0.912732
843 -0.023356 1.002322 0.917798
844 -0.097189 0.995560 0.900678
845 -0.086651 1.000969 0.907876
846 -0.080050 1.000550 1.081506
847 -0.164614 0.989708 1.057555
848 -0.251723 0.982030 0.946222
849 -0.324982 0.979097 1.080799
850 -0.260854 1.018962 1.004377
851 -0.307111 0.986950 0.930521
852 -0.223804 1.022361 1.091617
853 -0.266918 0.989477 0.983458
854 -0.272732 0.998433 0.940473
855 -0.303803 0.991083 0.945939
856 -0.241578 1.017113 1.122731
857 -0.328114 0.975652 0.956330
858 -0.317234 1.003517 1.102605
859 -0.315320 1.000605 0.961335
860 -0.270699 1.013160 0.987170
861 -0.280438 0.997320 0.936522
862 -0.270669 1.002695 0.966968
863 -0.193796 1.018013 1.073423
864 -0.269289 0.982672 1.051383
865 -0.346803 0.976405 0.939807
866 -0.337510 1.003185 1.108272
867 -0.363674 0.990869 1.033064
868 -0.314805 1.016717 1.033251
869 -0.342872 0.990813 1.017165
870 -0.325687 1.005761 0.990865
871 -0.299280 1.008286 1.033059
872 -0.302762 0.998952 0.925753
873 -0.365621 0.979212 0.985128
874 -0.443770 0.968868 1.007375
875 -0.499414 0.974100 1.015679
876 -0.517356 0.990920 1.002832
877 -0.528809 0.994027 0.986154
878 -0.519999 1.004631 0.940906
879 -0.458672 1.030464 0.922111
880 -0.373907 1.035917 0.914391
881 -0.445262 0.971197 0.938335
882 -0.543205 0.952746 0.931266
883 -0.535755 1.004027 0.891391
884 -0.633277 0.944591 0.993649
885 -0.556136 1.046945 1.117336
886 -0.625617 0.959776 0.913107
887 -0.618577 1.004390 1.097303
888 -0.588031 1.018599 0.957202
889 -0.606919 0.988778 1.126099
890 -0.606919 0.949182 1.030315
891 -0.605695 1.000742 0.921699
892 -0.640013 0.978852 1.098902
893 -0.689859 0.967399 1.039830
894 -0.683154 1.004614 0.882890
895 -0.687539 0.996999 1.123547
896 -0.652623 1.023673 0.965578
897 -0.636073 1.010721 1.126108
898 -0.551613 1.051435 1.025854
899 -0.518668 1.017786 0.934660
900 -0.569192 0.972893 0.921159
901 -0.648787 0.952683 0.965553
902 -0.583499 1.041047 0.876163
903 -0.592749 0.994575 1.082332
904 -0.609049 0.990253 0.924730
905 -0.689206 0.949298 1.005496
906 -0.715479 0.981716 1.115178
907 -0.711472 1.002863 0.932920
908 -0.732533 0.984909 1.011639
909 -0.706412 1.018971 0.872035
910 -0.643730 1.043223 0.960114
911 -0.730943 0.941817 0.875088
912 -0.758467 0.979711 1.065945
913 -0.694675 1.047441 1.063883
914 -0.739888 0.968090 0.939179
915 -0.804944 0.950991 0.986064
916 -0.753523 1.040882 0.868990
917 -0.797638 0.966364 0.917437
918 -0.788797 1.007038 1.018018
919 -0.825074 0.971151 0.921485
920 -0.793466 1.025909 1.103042
921 -0.759416 1.026790 0.871963
922 -0.848210 0.931114 0.863462
923 -0.757762 1.075331 1.003815
924 -0.796237 0.970548 0.866983
925 -0.822529 0.978945 1.123782
926 -0.730305 1.074230 1.111446
927 -0.778143 0.964563 0.853667
928 -0.726936 1.039287 1.178610
929 -0.772735 0.966241 1.171380
930 -0.805155 0.974747 0.985367
931 -0.900839 0.921623 1.152467
932 -0.874700 1.023477 1.121193
933 -0.830726 1.038209 1.139724
934 -0.825938 1.003974 0.955348
935 -0.807550 1.015131 1.053774
936 -0.901392 0.922946 1.025287
937 -0.890695 1.009631 1.078590
938 -0.876177 1.012908 1.090426
939 -0.971648 0.915571 0.998068
940 -0.962258 1.009122 1.016488
941 -1.005811 0.958048 1.040503
942 -0.938765 1.067360 1.091907
943 -0.979473 0.961708 0.946880
944 -0.998355 0.981501 0.965979
945 -1.020478 0.977916 0.996463
946 -0.986837 1.034340 0.942501
947 -0.948650 1.037647 1.008707
948 -0.900946 1.045104 1.099804
949 -0.849629 1.045941 0.924623
950 -0.896643 0.959782 1.099575
951 -0.943217 0.958060 0.939204
952 -0.847722 1.089276 1.020501
953 -0.904740 0.951267 1.106066
954 -0.882159 1.020380 1.065210
955 -0.885635 0.996932 0.980615
956 -0.885635 0.977560 0.974426
957 -0.941511 0.950234 0.958049
958 -0.926371 1.014241 0.906065
959 -0.840391 1.078912 1.049889
960 -0.811927 1.023795 1.029058
961 -0.780776 1.025117 0.937160
962 -0.860781 0.936444 1.077335
963 -0.920862 0.947885 1.070311
964 -0.874435 1.042556 1.062990
965 -0.823612 1.044094 1.060096
966 -0.814081 1.007835 1.035564
967 -0.740309 1.059011 1.052124
968 -0.696329 1.032096 0.955537
969 -0.765944 0.950375 0.933439
970 -0.835389 0.945915 1.009673
971 -0.812491 1.019046 0.943645
972 -0.746495 1.052790 1.001020
973 -0.833750 0.933380 1.051753
974 -0.813025 1.017211 1.075877
975 -0.822752 0.992077 0.931817
976 -0.806995 1.012923 1.081723
977 -0.790384 1.013356 0.977517
978 -0.740434 1.038972 0.954959
979 -0.821305 0.938803 0.923822
980 -0.821305 0.924061 1.060479
981 -0.899667 0.934793 1.084376
982 -0.912885 0.988093 0.949810
983 -0.922282 0.991415 1.086149
984 -0.970016 0.955841 0.991225
985 -0.891397 1.075914 0.936831
986 -0.901532 0.990955 1.035114
987 -0.955119 0.951470 1.003141
988 -0.907245 1.045588 0.973638
989 -0.862636 1.040266 0.951730
990 -0.838347 1.020873 1.052914
991 -0.801849 1.030384 1.077893
992 -0.880090 0.936320 1.073276
993 -0.836988 1.037697 0.971537
994 -0.933967 0.917711 1.009518
995 -0.942277 0.992234 0.979866
996 -0.864348 1.072931 1.003388
997 -0.915183 0.955777 1.059780
998 -0.961849 0.957149 1.044658
999 -0.940495 1.020519 0.949615
1000 -0.963259 0.978565 1.016477
1001 -0.863625 1.095280 1.054920
1002 -0.955458 0.919867 1.027318
1003 -0.919407 1.034373 1.023050
1004 -0.878082 1.037839 1.024495
1005 -0.949864 0.936499 0.971354
1006 -0.927314 1.021391 0.962480
1007 -0.832112 1.087358 0.988205
1008 -0.750630 1.066606 1.034616
1009 -0.724931 1.019142 1.013757
1010 -0.709900 1.010841 1.027340
1011 -0.630177 1.054870 0.989985
1012 -0.677587 0.969475 0.962635
1013 -0.652528 1.016805 0.975995
1014 -0.618473 1.021878 0.945527
1015 -0.628767 0.993601 0.961055
1016 -0.596744 1.019816 1.015321
1017 -0.685098 0.944946 1.037527
1018 -0.635716 1.033150 0.973700
1019 -0.568645 1.041215 1.046065
1020 -0.645116 0.954652 0.971376
1021 -0.686758 0.972650 0.966993
1022 -0.618259 1.045710 0.974879
1023 -0.675076 0.963926 0.981651
1024 -0.688897 0.990618 0.948977
1025 -0.603150 1.056958 0.960421
1026 -0.625150 0.986579 1.073104
1027 -0.613556 1.007207 1.010804
1028 -0.525343 1.051516 0.943595
1029 -0.478133 1.023969 1.037132
1030 -0.468096 1.004760 0.942843
1031 -0.442500 1.011722 1.069473
1032 -0.456493 0.993730 1.035609
1033 -0.417359 1.017246 0.961114
1034 -0.383682 1.013580 1.022512
1035 -0.462734 0.967098 0.934073
1036 -0.534779 0.964705 0.978002
1037 -0.598724 0.964408 0.950992
1038 -0.527369 1.040994 1.022102
1039 -0.463851 1.031981 0.990070
1040 -0.380490 1.035819 1.061279
1041 -0.429652 0.980283 0.939352
1042 -0.389425 1.016611 0.926438
1043 -0.467507 0.967098 0.935987
1044 -0.471148 0.998293 1.010685
1045 -0.471148 0.959811 0.973819
1046 -0.552513 0.959210 0.975248
1047 -0.587320 0.980359 1.098803
1048 -0.522489 1.036630 1.066244
1049 -0.509699 1.006623 1.035269
1050 -0.572228 0.966740 0.989992
1051 -0.586789 0.991598 0.982246
1052 -0.542503 1.025321 1.013042
1053 -0.473913 1.035473 0.959901
1054 -0.477316 0.998383 0.997095
1055 -0.431816 1.020898 1.085546
1056 -0.455025 0.989761 1.025796
1057 -0.500226 0.978642 1.005647
1058 -0.593982 0.949999 1.064706
1059 -0.542402 1.029741 1.059256
1060 -0.597546 0.969058 0.944889
1061 -0.644401 0.971323 0.972652
1062 -0.590948 1.033568 0.954356
1063 -0.640007 0.970257 0.985205
1064 -0.589630 1.031457 0.945711
1065 -0.620048 0.981770 0.957739
1066 -0.526621 1.055025 1.085643
1067 -0.572085 0.975334 0.979709
1068 -0.553612 1.010452 1.019065
1069 -0.584140 0.982783 1.033431
1070 -0.518186 1.037020 0.940725
1071 -0.533503 0.991978 0.927066
1072 -0.507022 1.013872 0.993897
1073 -0.469286 1.018592 0.911702
1074 -0.532432 0.968868 1.012795
1075 -0.584756 0.971195 1.033725
1076 -0.626972 0.974747 1.000283
1077 -0.562984 1.038806 1.089503
1078 -0.598639 0.979504 1.046817
1079 -0.567122 1.018540 0.939616
1080 -0.486349 1.043464 0.980326
1081 -0.433616 1.024553 1.077536
1082 -0.343162 1.035756 1.032434
1083 -0.314673 1.009415 1.065759
1084 -0.361962 0.984129 1.027649
1085 -0.303467 1.019653 0.939533
1086 -0.346062 0.986262 1.042617
1087 -0.263182 1.025568 0.991379
1088 -0.314505 0.985285 1.035305
1089 -0.368538 0.981716 0.969061
1090 -0.419440 0.980145 1.037676
1091 -0.355843 1.024959 1.006999
1092 -0.340391 1.005393 0.990273
1093 -0.365200 0.991286 0.931676
1094 -0.307779 1.019509 0.981673
1095 -0.345930 0.987608 1.051108
1096 -0.295523 1.016298 1.038028
1097 -0.283825 1.003394 0.936439
1098 -0.310105 0.992226 1.062230
1099 -0.396329 0.970003 1.029230
1100 -0.490878 0.958925 1.001193
1101 -0.529212 0.980638 0.944474
1102 -0.524027 1.002734 1.029279
1103 -0.475884 1.024361 1.013138
1104 -0.459975 1.007472 0.993651
1105 -0.427885 1.014348 0.960020
1106 -0.411628 1.006847 0.986505
1107 -0.452678 0.982416 1.026646
1108 -0.398242 1.023431 1.032129
1109 -0.382333 1.006229 0.970686
1110 -0.387310 0.998086 0.960695
1111 -0.384188 1.001205 1.048076
1112 -0.374273 1.003767 1.061028
1113 -0.372085 1.000817 0.954922
1114 -0.327433 1.015740 1.062494
1115 -0.304273 1.007342 0.962034
1116 -0.212879 1.023914 0.963361
1117 -0.301605 0.977434 1.027550
1118 -0.301840 0.999929 0.942916
1119 -0.207053 1.024412 1.037418
1120 -0.150127 1.010218 1.062978
1121 -0.095184 1.006762 1.052523
1122 -0.027308 1.004166 0.977846
1123 0.072301 0.997762 1.033120
1124 0.039863 1.001821 1.028765
1125 -0.038597 1.000050 1.027978
1126 0.057173 0.999111 0.998240
1127 -0.020060 1.001434 0.977138
1128 -0.053871 0.998751 0.964832
1129 -0.067699 0.999160 1.042353
1130 -0.006787 1.002271 0.973307
1131 0.068834 0.997657 0.993458
1132 0.150304 0.991113 0.996212
1133 0.096149 1.006696 0.962439
1134 0.084030 1.001092 0.948145
1135 0.027384 1.003161 1.043052
1136 0.084121 0.996842 0.964430
1137 0.063732 1.001508 1.051773
1138 0.153484 0.990300 0.963298
1139 0.211167 0.989538 0.993998
1140 0.215064 0.999170 1.006072
1141 0.248802 0.992206 0.942649
1142 0.183294 1.014254 0.967484
1143 0.177761 1.000999 1.031403
1144 0.260115 0.982131 1.038556
1145 0.191977 1.015522 1.001506
1146 0.228382 0.992378 1.031072
1147 0.324793 0.973686 0.978798
1148 0.327683 0.999058 0.979843
1149 0.237828 1.025733 1.031230
1150 0.310331 0.980325 1.028571
1151 0.331001 0.993394 1.001582
1152 0.287600 1.013514 0.996203
1153 0.265032 1.006256 1.016308
1154 0.188940 1.017422 1.029900
1155 0.100488 1.012883 1.021804
1156 0.069259 1.002654 0.981946
1157 -0.030345 1.001940 0.987469
1158 -0.088034 0.996591 1.019085
1159 -0.089880 0.999836 1.030475
1160 -0.012079 1.003974 0.976093
1161 0.001639 1.000072 1.030274
1162 0.042952 0.999079 1.022662
1163 0.059972 0.999124 0.995324
1164 -0.000922 1.001800 0.995432
1165 0.054283 0.998528 0.985782
1166 0.067141 0.999220 0.988049
1167 0.126917 0.994217 0.973707
1168 0.180950 0.991717 1.006002
1169 0.206949 0.994970 1.032650
1170 0.275613 0.983569 1.022410
1171 0.321448 0.986410 1.008023
1172 0.345195 0.992116 1.006377
1173 0.420872 0.971429 0.999871
1174 0.427448 0.997214 1.004941
1175 0.447459 0.991284 0.994539
1176 0.475619 0.987087 1.002910
1177 0.488067 0.994020 1.002196
1178 0.490103 0.999005 0.992115
1179 0.565297 0.961097 1.007485
1180 0.495102 1.037919 1.000935
1181 0.533406 0.980495 0.999446
1182 0.557836 0.986759 1.000464
1183 0.557836 0.941034 0.997619
1184 0.560622 0.998443 0.993418
1185 0.469759 1.047925 0.986405
1186 0.548292 0.960813 1.009756
1187 0.499692 1.025793 0.981938
1188 0.586349 0.954033 1.009007
1189 0.506314 1.044696 1.002769
1190 0.577212 0.962319 0.980126
1191 0.629676 0.968837 1.023413
1192 0.594986 1.021469 1.004043
1193 0.510007 1.048070 1.002770
1194 0.411258 1.046537 1.008786
1195 0.426179 0.993772 0.991867
1196 0.397116 1.012035 0.992221
1197 0.320066 1.028015 1.009153
1198 0.299017 1.006537 1.006821
1199 0.385876 0.970694 1.001011
1200 0.398752 0.994961 0.996060
1201 0.415705 0.993120 0.996983
1202 0.380026 1.014297 1.003410
1203 0.405383 0.990091 0.993825
1204 0.436949 0.986794 0.995267
1205 0.436872 1.000033 1.005092
1206 0.371981 1.026591 0.993100
1207 0.366179 1.002144 1.001137
1208 0.366179 0.969147 0.988727
1209 0.280834 1.027994 0.979006
1210 0.258712 1.005986 1.019068
1211 0.345167 0.974233 1.013391
1212 0.359868 0.994831 0.999693
1213 0.338807 1.007384 1.011796
1214 0.343199 0.998504 1.001707
1215 0.415390 0.972990 1.002441
1216 0.465957 0.977963 0.997508
1217 0.411722 1.024086 1.002003
1218 0.404791 1.002834 0.999775
1219 0.375881 1.011349 1.000730
1220 0.464675 0.963370 0.995185
1221 0.553127 0.955985 1.001582
1222 0.608460 0.968374 0.996284
1223 0.658605 0.968731 1.005640
1224 0.567412 1.057494 1.001292
1225 0.578219 0.993829 0.999158
1226 0.505283 1.040304 1.000136
1227 0.551570 0.975837 0.992182
1228 0.521110 1.016471 0.998198
1229 0.603403 0.954784 0.997760
1230 0.688394 0.946584 1.002742
1231 0.702435 0.990283 1.002289
1232 0.740788 0.972704 0.989971
1233 0.838969 0.925380 1.007249
1234 0.927030 0.925188 0.996369
1235 0.925239 1.001660 0.994284
1236 0.970159 0.958323 0.977999
1237 0.934852 1.034202 1.015693
1238 0.878768 1.052173 1.006861
1239 0.810251 1.059570 0.985955
1240 0.770421 1.031980 1.017575
1241 0.779611 0.992904 1.007116
1242 0.679855 1.075510 0.989100
1243 0.637010 1.028612 1.006906
1244 0.537168 1.060368 0.997801
1245 0.452446 1.042812 0.977852
1246 0.513657 0.970865 1.006930
1247 0.490381 1.011754 1.005492
1248 0.545384 0.971917 0.980243
1249 0.628410 0.952441 1.006230
1250 0.657253 0.981630 0.999486
1251 0.679833 0.985017 0.993669
1252 0.722599 0.970457 1.022094
1253 0.736653 0.989798 1.011255
1254 0.706119 1.022271 1.005281
1255 0.761776 0.959974 0.996423
1256 0.850148 0.931253 1.009264
1257 0.771908 1.065512 1.002275
1258 0.676986 1.071185 0.998143
1259 0.665050 1.008041 0.989129
1260 0.692550 0.981506 1.009525
1261 0.658977 1.022947 1.002730
1262 0.688772 0.980122 0.999360
1263 0.619565 1.046313 1.000814
1264 0.555095 1.038591 0.998905
1265 0.470476 1.044346 1.000229
1266 0.521683 0.974917 0.997225
1267 0.588015 0.963865 0.995877
1268 0.569414 1.010823 1.005390
1269 0.597598 0.983689 0.998091
1270 0.554424 1.025181 1.003360
1271 0.500751 1.028722 0.992408
1272 0.407288 1.043347 1.005523
1273 0.374032 1.013077 1.001924
1274 0.379516 0.997936 0.999708
1275 0.393765 0.994506 0.998825
1276 0.322526 1.025842 0.997068
1277 0.253032 1.020200 0.992647
1278 0.196747 1.012738 0.986405
1279 0.149800 1.008168 0.983345
1280 0.220991 0.986888 0.981039
1281 0.237590 0.996201 0.987840
1282 0.284780 0.987750 1.000148
1283 0.342610 0.982023 1.022297
1284 0.258754 1.025534 1.023761
1285 0.263732 0.998700 0.999115
1286 0.250844 1.003321 1.009075
1287 0.284283 0.991093 1.014348
1288 0.268349 1.004412 0.994423
1289 0.236943 1.007966 1.008188
1290 0.158562 1.015621 1.003908
1291 0.175771 0.997127 0.997112
1292 0.113157 1.009087 1.003548
1293 0.021708 1.006186 0.999972
1294 0.033906 0.999661 0.999284
1295 0.060472 0.998747 0.999930
1296 0.069967 0.999381 1.000537
1297 0.084234 0.998901 1.000114
1298 0.049318 1.002334 1.000137
1299 0.081005 0.997937 1.000037
1300 0.139586 0.993560 0.995890
1301 0.088177 1.005872 1.004102
1302 0.085849 1.000203 0.999701
1303 0.139021 0.994039 0.996445
1304 0.185607 0.992467 0.998526
1305 0.143635 1.006933 1.000553
1306 0.173547 0.995268 1.004354
1307 0.258238 0.981882 0.999997
1308 0.201318 1.013165 0.995384
1309 0.209159 0.998392 1.000746
1310 0.109885 1.015962 0.988229
1311 0.150520 0.994723 0.987373
1312 0.204724 0.990418 0.983877
1313 0.146931 1.010213 1.005459
1314 0.156365 0.998570 0.987642
1315 0.085144 1.008637 1.016986
1316 0.061660 1.001725 1.019282
1317 0.131092 0.993331 0.990208
1318 0.113199 1.002188 0.976444
1319 0.161159 0.993443 0.975612
1320 0.137138 1.003589 0.988809
1321 0.109149 1.003453 0.989957
1322 0.072164 1.003359 1.015607
1323 0.082842 0.999173 0.990144
1324 0.074630 1.000647 1.014339
1325 0.016514 1.002652 0.998656
1326 -0.052455 0.998761 1.022194
1327 -0.061644 0.999476 1.015316
1328 0.003674 1.001895 1.016599
1329 0.044206 0.999030 0.989418
1330 0.085232 0.997348 0.972981
1331 0.081457 1.000315 1.017260
1332 0.075497 1.000468 0.986129
1333 0.059630 1.001073 0.987440
1334 0.049904 1.000533 1.026260
1335 0.016379 1.001112 0.994034
1336 0.026765 0.999776 1.021480
1337 0.080517 0.997121 1.012402
1338 0.090371 0.999158 0.998130
1339 0.185800 0.986909 0.997267
1340 0.271499 0.980596 1.011114
1341 0.301971 0.991300 0.994034
1342 0.383062 0.972607 1.006956
1343 0.361965 1.007890 1.007890
1344 0.421076 0.977122 1.002322
1345 0.376632 1.017885 0.995560
1346 0.353539 1.008467 1.000969
1347 0.340931 1.004387 1.000550
1348 0.332389 1.002880 0.989708
1349 0.247990 1.024794 0.982030
1350 0.176263 1.015332 0.979097
1351 0.239927 0.986839 1.018962
1352 0.184112 1.011904 0.986950
1353 0.236827 0.988967 1.022361
1354 0.152416 1.016564 0.989477
1355 0.097833 1.006853 0.998433
1356 0.081100 1.001498 0.991083
1357 0.080718 1.000031 1.017113
1358 0.065841 1.001091 0.975652
1359 0.078814 0.999062 1.003517
1360 0.086898 0.999330 1.000605
1361 0.026774 1.003423 1.013160
1362 0.017133 1.000212 0.997320
1363 -0.020963 0.999927 1.002695
1364 -0.015613 1.000098 1.018013
1365 0.077386 0.997132 0.982672
1366 0.035847 1.002355 0.976405
1367 -0.063463 0.998630 1.003185
1368 -0.135441 0.992867 0.990869
1369 -0.110834 1.003035 1.016717
1370 -0.029182 1.005733 0.990813
1371 0.044230 0.999448 1.005761
1372 0.043422 1.000035 1.008286
1373 0.025028 1.000630 0.998952
1374 -0.041359 0.999458 0.979212
1375 -0.034031 1.000276 0.968868
1376 0.006970 1.000555 0.974100
1377 0.059307 0.998267 0.990920
1378 -0.029768 1.001316 0.994027
1379 0.055858 0.998884 1.004631
1380 0.084402 0.998000 1.030464
1381 0.036113 1.002914 1.035917
1382 0.135557 0.991501 0.971197
1383 0.080560 1.005961 0.952746
1384 0.149333 0.992126 1.004027
1385 0.180734 0.994831 0.944591
1386 0.146416 1.005629 1.046945
1387 0.244804 0.980938 0.959776
1388 0.249220 0.998910 1.004390
1389 0.164180 1.017733 1.018599
1390 0.237477 0.985388 0.988778
1391 0.219993 1.004007 0.949182
1392 0.262862 0.989704 1.000742
1393 0.220878 1.010206 0.978852
1394 0.245289 0.994326 0.967399
1395 0.275964 0.992037 1.004614
1396 0.286062 0.997166 0.996999
1397 0.219456 1.016978 1.023673
1398 0.245521 0.993958 1.010721
1399 0.215799 1.006879 1.051435
1400 0.245375 0.993203 1.017786
1401 0.186673 1.012762 0.972893
1402 0.268294 0.981604 0.952683
1403 0.213889 1.013203 1.041047
1404 0.240028 0.994085 0.994575
1405 0.184481 1.011860 0.990253
1406 0.191620 0.998659 0.949298
1407 0.256975 0.985448 0.981716
1408 0.311924 0.984491 1.002863
1409 0.240178 1.020003 0.984909
1410 0.313016 0.980055 1.018971
1411 0.288433 1.007420 1.043223
1412 0.343785 0.982655 0.941817
1413 0.429740 0.967302 0.979711
1414 0.499179 0.968263 1.047441
1415 0.555623 0.970670 0.968090
1416 0.585430 0.983138 0.950991
1417 0.614206 0.982888 1.040882
1418 0.613819 1.000238 0.966364
1419 0.660350 0.970791 1.007038
1420 0.708158 0.967817 0.971151
1421 0.729267 0.984943 1.025909
1422 0.723649 1.004090 1.026790
